herb,symptom,label,score
U104,S291,0,0.0003
U104,S294,0,0.0035
U104,S297,0,0.0128
U104,S299,0,0.0000
U104,S30,0,0.0003
U104,S300,0,0.0000
U104,S306,0,0.0003
U104,S309,0,0.0000
U104,S313,0,0.0266
U104,S314,0,0.0000
U104,S318,0,0.0035
U104,S321,0,0.0000
U104,S325,0,0.0000
U104,S327,0,0.0000
U104,S33,0,0.0035
U104,S330,0,0.0003
U104,S333,0,0.0000
U104,S334,0,0.0000
U104,S335,0,0.0000
U104,S343,0,0.0003
U104,S345,0,0.0128
U104,S346,0,0.0003
U104,S349,0,0.0000
U104,S350,0,0.0003
U104,S355,0,0.0000
U104,S358,0,0.0266
U104,S359,0,0.0065
U104,S360,0,0.0128
U104,S363,0,0.0035
U104,S368,0,0.0000
U104,S375,0,0.0003
U104,S38,0,0.0000
U104,S380,0,0.0003
U104,S387,0,0.0000
U104,S388,0,0.0000
U104,S389,0,0.0000
U104,S39,0,0.0003
U104,S397,0,0.1538
U104,S398,0,0.3750
U104,S404,0,0.0003
U104,S408,0,0.0000
U104,S410,0,0.0000
U104,S411,0,0.0003
U104,S418,0,0.0000
U104,S42,0,0.0003
U104,S420,0,0.0065
U104,S422,0,0.0000
U104,S428,0,0.0003
U104,S430,0,0.0000
U104,S431,0,0.0000
U104,S437,0,0.0000
U104,S44,0,0.0003
U104,S443,0,0.0000
U104,S444,0,0.0000
U104,S445,0,0.0000
U104,S446,0,0.0000
U104,S447,0,0.0035
U104,S449,0,0.0003
U104,S456,0,0.0000
U104,S462,0,0.0356
U104,S463,0,0.0003
U104,S464,0,0.0000
U104,S466,0,0.0000
U104,S475,0,0.0000
U104,S476,0,0.0000
U104,S477,0,0.0000
U104,S478,0,0.0000
U104,S479,0,0.0000
U104,S48,0,0.1196
U104,S483,0,0.0003
U104,S497,0,0.0003
U104,S498,0,0.0003
U104,S499,0,0.0000
U104,S500,0,0.0000
U104,S501,0,0.0035
U104,S502,0,0.0003
U104,S503,0,0.0000
U104,S62,0,0.0356
U104,S64,0,0.0003
U104,S65,0,0.0128
U104,S66,0,0.0003
U104,S69,0,0.0003
U104,S71,0,0.0035
U104,S73,0,0.0035
U104,S75,0,0.0003
U104,S80,0,0.0035
U104,S86,0,0.0000
U104,S87,0,0.0356
U104,S88,0,0.0266
U104,S90,0,0.0035
U104,S95,0,0.0035
U104,S96,0,0.0000
U104,S98,0,0.0266
U950,S02,0,0.0065
U950,S06,0,0.0266
U950,S07,0,0.1538
U950,S08,0,0.0065
U950,S102,0,0.0003
U950,S103,0,0.0000
U950,S104,0,0.0266
U950,S106,0,0.0128
U950,S109,0,0.0035
U950,S111,0,0.0000
U950,S112,0,0.0128
U950,S114,0,0.0003
U950,S115,0,0.0000
U950,S116,0,0.0065
U950,S119,0,0.0065
U950,S120,0,0.0035
U950,S121,0,0.0035
U950,S125,0,0.0003
U950,S128,0,0.0035
U950,S137,0,0.0000
U950,S138,0,0.0003
U950,S14,0,0.0003
U950,S142,0,0.0000
U950,S144,0,0.0003
U950,S145,0,0.0000
U950,S147,0,0.0000
U950,S148,0,0.0035
U950,S15,0,0.0128
U950,S150,0,0.0000
U950,S155,0,0.0128
U950,S158,0,0.0000
U950,S159,0,0.0035
U950,S161,0,0.0000
U950,S162,0,0.0000
U950,S163,0,0.0000
U950,S169,0,0.0035
U950,S17,0,0.0356
U950,S170,0,0.0000
U950,S172,0,0.0035
U950,S177,0,0.0000
U950,S182,0,0.0000
U950,S183,0,0.0035
U950,S185,0,0.0000
U950,S189,0,0.0000
U950,S190,0,0.0003
U950,S192,0,0.0000
U950,S20,0,0.1196
U950,S200,0,0.0000
U950,S213,0,0.0003
U950,S214,0,0.0000
U950,S215,0,0.0035
U950,S216,0,0.0000
U950,S217,0,0.0000
U950,S22,0,0.0000
U950,S221,0,0.0000
U950,S234,0,0.0000
U950,S244,0,0.0035
U950,S246,0,0.0035
U950,S25,0,0.0356
U950,S252,0,0.0003
U950,S260,0,0.0003
U950,S27,0,0.0266
U950,S273,0,0.0000
U950,S279,0,0.0003
U950,S282,0,0.0000
U950,S286,0,0.0000
U950,S291,0,0.0003
U950,S294,0,0.0356
U950,S297,0,0.0003
U950,S299,0,0.0003
U950,S30,0,0.0000
U950,S300,0,0.0035
U950,S306,0,0.0266
U950,S309,0,0.0000
U950,S313,0,0.0003
U950,S314,0,0.0000
U950,S318,0,0.0003
U950,S321,0,0.0003
U950,S325,0,0.0000
U950,S327,0,0.0000
U950,S33,0,0.0065
U950,S330,0,0.0000
U950,S333,0,0.0000
U950,S334,0,0.0035
U950,S335,0,0.0000
U950,S343,0,0.0035
U950,S345,0,0.0128
U950,S346,0,0.0003
U950,S349,0,0.0000
U950,S350,0,0.0000
U950,S355,0,0.0003
U950,S358,0,0.0003
U950,S359,0,0.0065
U950,S360,0,0.0065
U950,S363,0,0.0003
U950,S368,0,0.0000
U950,S375,0,0.0003
U950,S38,0,0.0003
U950,S380,0,0.0000
U950,S387,0,0.0003
U950,S388,0,0.0000
U950,S389,0,0.0000
U950,S39,0,0.0000
U950,S397,0,0.0426
U950,S398,0,0.1196
U950,S404,0,0.0003
U950,S408,0,0.0000
U950,S410,0,0.0000
U950,S411,0,0.0128
U950,S418,0,0.0000
U950,S42,0,0.0000
U950,S420,0,0.0003
U950,S422,0,0.0000
U950,S428,0,0.0035
U950,S430,0,0.0000
U950,S431,0,0.0000
U950,S437,0,0.0000
U950,S44,0,0.0035
U950,S443,0,0.0000
U950,S444,0,0.0000
U950,S445,0,0.0000
U950,S446,0,0.0003
U950,S447,0,0.0128
U950,S449,0,0.0003
U950,S456,0,0.0000
U950,S462,0,0.0035
U950,S463,0,0.0003
U950,S464,0,0.0000
U950,S466,0,0.0000
U950,S475,0,0.0000
U950,S476,0,0.0000
U950,S477,0,0.0000
U950,S478,0,0.0000
U950,S479,0,0.0000
U950,S48,0,0.0356
U950,S483,0,0.0003
U950,S497,0,0.0003
U950,S498,0,0.0035
U950,S499,0,0.0003
U950,S500,0,0.0000
U950,S501,0,0.0128
U950,S502,0,0.0000
U950,S503,0,0.0000
U950,S62,0,0.0356
U950,S64,0,0.0003
U950,S65,0,0.0035
U950,S66,0,0.0035
U950,S69,0,0.0035
U950,S71,0,0.0035
U950,S73,0,0.0035
U950,S75,0,0.0035
U950,S80,0,0.0065
U950,S86,0,0.0035
U950,S87,0,0.1800
U950,S88,0,0.0356
U950,S90,0,0.0128
U950,S95,0,0.0035
U950,S96,0,0.0000
U950,S98,0,0.0266
U859,S02,0,0.0356
U859,S06,0,0.0128
U859,S07,0,0.0065
U859,S08,0,0.0003
U859,S102,0,0.0035
U859,S103,0,0.0035
U859,S104,0,0.0065
U859,S106,0,0.0356
U859,S109,0,0.0128
U859,S111,0,0.0000
U859,S112,0,0.0128
U859,S114,0,0.0003
U859,S115,0,0.0000
U859,S116,0,0.0065
U859,S119,0,0.0003
U859,S120,0,0.0035
U859,S121,0,0.0035
U859,S125,0,0.0003
U859,S128,0,0.0065
U859,S137,0,0.0000
U859,S138,0,0.0003
U859,S14,0,0.0003
U859,S142,0,0.0000
U859,S144,0,0.0003
U859,S145,0,0.0000
U859,S147,0,0.0000
U859,S148,0,0.0035
U859,S15,0,0.0065
U859,S150,0,0.0000
U859,S155,0,0.0003
U859,S158,0,0.0003
U859,S159,0,0.0003
U859,S161,0,0.0000
U859,S162,0,0.0003
U859,S163,0,0.0000
U859,S169,0,0.0003
U859,S17,0,0.0266
U859,S170,0,0.0000
U859,S172,0,0.0003
U859,S177,0,0.0000
U859,S182,0,0.0000
U859,S183,0,0.0003
U859,S185,0,0.0003
U859,S189,0,0.0003
U859,S190,0,0.0035
U859,S192,0,0.0003
U859,S20,0,0.0128
U859,S200,0,0.0000
U859,S21,0,0.0356
U859,S213,0,0.0128
U859,S214,0,0.0003
U859,S215,0,0.0065
U859,S216,0,0.0128
U859,S217,0,0.0003
U859,S22,0,0.0003
U859,S221,0,0.0000
U859,S234,0,0.0000
U859,S244,0,0.0000
U859,S246,0,0.0128
U859,S25,0,0.0128
U859,S252,0,0.0065
U859,S260,0,0.0003
U859,S273,0,0.0000
U859,S279,0,0.0000
U859,S282,0,0.0003
U859,S286,0,0.0000
U859,S291,0,0.0035
U859,S294,0,0.0266
U859,S297,0,0.0003
U859,S299,0,0.0356
U859,S30,0,0.0003
U859,S300,0,0.0128
U859,S306,0,0.0128
U859,S309,0,0.0003
U859,S313,0,0.0065
U859,S314,0,0.0000
U859,S318,0,0.0035
U859,S321,0,0.0035
U859,S325,0,0.0003
U859,S327,0,0.0035
U859,S33,0,0.0128
U859,S330,0,0.0035
U859,S333,0,0.0000
U859,S334,0,0.0000
U859,S335,0,0.0000
U859,S343,0,0.0003
U859,S345,0,0.0356
U859,S346,0,0.0035
U859,S349,0,0.0000
U859,S350,0,0.0003
U859,S355,0,0.0003
U859,S358,0,0.0065
U859,S359,0,0.1538
U859,S360,0,0.0356
U859,S363,0,0.0003
U859,S368,0,0.0000
U859,S375,0,0.0003
U859,S38,0,0.0035
U859,S380,0,0.0003
U859,S387,0,0.0003
U859,S388,0,0.0000
U859,S389,0,0.0000
U859,S39,0,0.0000
U859,S397,0,0.3750
U859,S398,0,0.1538
U859,S404,0,0.0035
U859,S408,0,0.0003
U859,S410,0,0.0003
U859,S411,0,0.0356
U859,S418,0,0.0003
U859,S42,0,0.0065
U859,S420,0,0.0003
U859,S422,0,0.0000
U859,S428,0,0.0035
U859,S430,0,0.0000
U859,S431,0,0.0003
U859,S437,0,0.0000
U859,S44,0,0.0266
U859,S443,0,0.0003
U859,S444,0,0.0000
U859,S445,0,0.0035
U859,S446,0,0.0003
U859,S447,0,0.0035
U859,S449,0,0.0001
U859,S456,0,0.0000
U859,S462,0,0.0003
U859,S463,0,0.0035
U859,S464,0,0.0003
U859,S466,0,0.0003
U859,S475,0,0.0000
U859,S476,0,0.0000
U859,S477,0,0.0000
U859,S478,0,0.0000
U859,S479,0,0.0003
U859,S48,0,0.1196
U859,S483,0,0.0003
U859,S497,0,0.0065
U859,S498,0,0.0065
U859,S499,0,0.0065
U859,S500,0,0.0000
U859,S501,0,0.0356
U859,S502,0,0.0000
U859,S503,0,0.0000
U859,S62,0,0.1111
U859,S64,0,0.0128
U859,S65,0,0.0128
U859,S66,0,0.0003
U859,S69,0,0.0128
U859,S71,0,0.0035
U859,S73,0,0.0266
U859,S75,0,0.0035
U859,S80,0,0.0356
U859,S86,0,0.0000
U859,S87,0,0.1636
U859,S88,0,0.0266
U859,S90,0,0.0035
U859,S95,0,0.0128
U859,S96,0,0.0003
U859,S98,0,0.0356
U860,S02,0,0.0035
U860,S06,0,0.0128
U860,S07,0,0.0128
U860,S08,0,0.0128
U860,S102,0,0.0035
U860,S103,0,0.0000
U860,S104,0,0.0035
U860,S106,0,0.0035
U860,S109,0,0.0035
U860,S111,0,0.0000
U860,S112,0,0.0128
U860,S114,0,0.0003
U860,S115,0,0.0000
U860,S116,0,0.0266
U860,S119,0,0.0000
U860,S120,0,0.0065
U860,S121,0,0.0035
U860,S125,0,0.0003
U860,S128,0,0.0000
U860,S137,0,0.0000
U860,S138,0,0.0035
U860,S14,0,0.0003
U860,S142,0,0.0000
U860,S144,0,0.0003
U860,S145,0,0.0000
U860,S147,0,0.0000
U860,S148,0,0.0035
U860,S15,0,0.0003
U860,S150,0,0.0003
U860,S155,0,0.0003
U860,S158,0,0.0003
U860,S159,0,0.0000
U860,S161,0,0.0000
U860,S162,0,0.0000
U860,S163,0,0.0000
U860,S169,0,0.0035
U860,S17,0,0.0356
U860,S170,0,0.0003
U860,S172,0,0.0065
U860,S177,0,0.0000
U860,S182,0,0.0000
U860,S183,0,0.0035
U860,S185,0,0.0000
U860,S189,0,0.0000
U860,S190,0,0.0035
U860,S192,0,0.0000
U860,S20,0,0.0356
U860,S200,0,0.0035
U860,S21,0,0.0266
U860,S213,0,0.0035
U860,S214,0,0.0003
U860,S215,0,0.0003
U860,S216,0,0.0035
U860,S217,0,0.0000
U860,S22,0,0.0003
U860,S221,0,0.0000
U860,S234,0,0.0000
U860,S244,0,0.0000
U860,S246,0,0.0035
U860,S25,0,0.0356
U860,S252,0,0.0003
U860,S260,0,0.0035
U860,S27,0,0.0356
U860,S273,0,0.0000
U860,S279,0,0.0003
U860,S282,0,0.0003
U860,S286,0,0.0000
U860,S291,0,0.0035
U860,S294,0,0.1196
U860,S297,0,0.0003
U860,S299,0,0.0003
U860,S30,0,0.0003
U860,S300,0,0.0035
U860,S306,0,0.0128
U860,S309,0,0.0000
U860,S313,0,0.0035
U860,S314,0,0.0000
U860,S318,0,0.0003
U860,S321,0,0.0000
U860,S325,0,0.0000
U860,S327,0,0.0003
U860,S33,0,0.0356
U860,S330,0,0.0003
U860,S333,0,0.0000
U860,S334,0,0.0003
U860,S335,0,0.0003
U860,S343,0,0.0000
U860,S345,0,0.0266
U860,S346,0,0.0035
U860,S349,0,0.0000
U860,S350,0,0.0003
U860,S355,0,0.0000
U860,S358,0,0.0065
U860,S359,0,0.0128
U860,S360,0,0.0128
U860,S363,0,0.0003
U860,S368,0,0.0003
U860,S375,0,0.0000
U860,S38,0,0.0035
U860,S380,0,0.0000
U860,S387,0,0.0003
U860,S388,0,0.0000
U860,S389,0,0.0000
U860,S39,0,0.0000
U860,S397,0,0.1800
U860,S398,0,0.1636
U860,S404,0,0.0003
U860,S408,0,0.0003
U860,S410,0,0.0000
U860,S411,0,0.0035
U860,S418,0,0.0003
U860,S42,0,0.0003
U860,S420,0,0.0003
U860,S422,0,0.0000
U860,S428,0,0.0003
U860,S430,0,0.0000
U860,S431,0,0.0003
U860,S437,0,0.0000
U860,S44,0,0.0035
U860,S443,0,0.0003
U860,S444,0,0.0003
U860,S445,0,0.0035
U860,S446,0,0.0000
U860,S447,0,0.0003
U860,S449,0,0.0003
U860,S456,0,0.0000
U860,S462,0,0.0035
U860,S463,0,0.0000
U860,S464,0,0.0000
U860,S466,0,0.0000
U860,S475,0,0.0000
U860,S476,0,0.0000
U860,S477,0,0.0000
U860,S478,0,0.0000
U860,S479,0,0.0000
U860,S48,0,0.1196
U860,S483,0,0.0003
U860,S497,0,0.0003
U860,S498,0,0.0003
U860,S499,0,0.0000
U860,S500,0,0.0000
U860,S501,0,0.0266
U860,S502,0,0.0000
U860,S503,0,0.0000
U860,S62,0,0.1196
U860,S64,0,0.0035
U860,S65,0,0.0003
U860,S66,0,0.0003
U860,S69,0,0.0003
U860,S71,0,0.0003
U860,S73,0,0.0065
U860,S75,0,0.0035
U860,S80,0,0.0065
U860,S86,0,0.0003
U860,S87,0,0.0356
U860,S88,0,0.0128
U860,S90,0,0.0128
U860,S95,0,0.0065
U860,S96,0,0.0000
U860,S98,0,0.0065
U861,S02,0,0.0065
U861,S06,0,0.0035
U861,S07,0,0.0356
U861,S102,0,0.0000
U861,S103,0,0.0000
U861,S104,0,0.0035
U861,S106,0,0.0000
U861,S109,0,0.0003
U861,S111,0,0.0000
U861,S112,0,0.0266
U861,S114,0,0.0000
U861,S115,0,0.0000
U861,S116,0,0.0003
U861,S119,0,0.0035
U861,S120,0,0.0000
U861,S121,0,0.0000
U861,S125,0,0.0000
U861,S128,0,0.0000
U861,S137,0,0.0000
U861,S138,0,0.0000
U861,S14,0,0.0003
U861,S142,0,0.0000
U861,S144,0,0.0003
U861,S145,0,0.0000
U861,S147,0,0.0000
U861,S148,0,0.0003
U861,S15,0,0.0000
U861,S150,0,0.0000
U861,S155,0,0.0000
U861,S158,0,0.0000
U861,S159,0,0.0003
U861,S161,0,0.0000
U861,S162,0,0.0000
U861,S163,0,0.0000
U861,S169,0,0.0003
U861,S17,0,0.0128
U861,S170,0,0.0000
U861,S172,0,0.0003
U861,S177,0,0.0000
U861,S182,0,0.0000
U861,S183,0,0.0000
U861,S185,0,0.0003
U861,S189,0,0.0003
U861,S190,0,0.0000
U861,S192,0,0.0000
U861,S20,0,0.0128
U861,S200,0,0.0003
U861,S213,0,0.0003
U861,S214,0,0.0000
U861,S215,0,0.0003
U861,S216,0,0.0000
U861,S217,0,0.0003
U861,S22,0,0.0000
U861,S221,0,0.0000
U861,S234,0,0.0000
U861,S244,0,0.0003
U861,S246,0,0.0003
U861,S25,0,0.0128
U861,S252,0,0.0000
U861,S260,0,0.0000
U861,S273,0,0.0000
U861,S279,0,0.0000
U861,S282,0,0.0000
U861,S286,0,0.0000
U861,S291,0,0.0000
U861,S294,0,0.0128
U861,S297,0,0.0003
U861,S299,0,0.0035
U861,S30,0,0.0000
U861,S300,0,0.0003
U861,S306,0,0.0035
U861,S309,0,0.0003
U861,S313,0,0.0003
U861,S314,0,0.0000
U861,S318,0,0.0000
U861,S321,0,0.0000
U861,S325,0,0.0000
U861,S327,0,0.0000
U861,S33,0,0.0035
U861,S330,0,0.0000
U861,S333,0,0.0000
U861,S334,0,0.0000
U861,S335,0,0.0000
U861,S343,0,0.0000
U861,S345,0,0.0035
U861,S346,0,0.0000
U861,S349,0,0.0000
U861,S350,0,0.0000
U861,S355,0,0.0000
U861,S358,0,0.0003
U861,S359,0,0.0003
U861,S360,0,0.0035
U861,S363,0,0.0000
U861,S368,0,0.0000
U861,S375,0,0.0003
U861,S38,0,0.0003
U861,S380,0,0.0003
U861,S387,0,0.0035
U861,S388,0,0.0000
U861,S389,0,0.0000
U861,S39,0,0.0000
U861,S397,0,0.1636
U861,S398,0,0.0266
U861,S404,0,0.0003
U861,S408,0,0.0003
U861,S410,0,0.0000
U861,S411,0,0.0003
U861,S418,0,0.0000
U861,S42,0,0.0000
U861,S420,0,0.0000
U861,S422,0,0.0000
U861,S428,0,0.0003
U861,S430,0,0.0000
U861,S431,0,0.0000
U861,S437,0,0.0000
U861,S44,0,0.0003
U861,S443,0,0.0000
U861,S444,0,0.0003
U861,S445,0,0.0000
U861,S446,0,0.0000
U861,S447,0,0.0003
U861,S449,0,0.0000
U861,S456,0,0.0000
U861,S462,0,0.0003
U861,S463,0,0.0000
U861,S464,0,0.0000
U861,S466,0,0.0000
U861,S475,0,0.0000
U861,S476,0,0.0000
U861,S477,0,0.0000
U861,S478,0,0.0000
U861,S479,0,0.0000
U861,S48,0,0.0266
U861,S483,0,0.0000
U861,S497,0,0.0000
U861,S498,0,0.0003
U861,S499,0,0.0000
U861,S500,0,0.0000
U861,S501,0,0.0128
U861,S502,0,0.0000
U861,S503,0,0.0000
U861,S62,0,0.0065
U861,S64,0,0.0035
U861,S65,0,0.0266
U861,S66,0,0.0003
U861,S69,0,0.0000
U861,S71,0,0.0003
U861,S73,0,0.0000
U861,S75,0,0.0000
U861,S80,0,0.0003
U861,S86,0,0.0000
U861,S87,0,0.1538
U861,S88,0,0.0128
U861,S90,0,0.0035
U861,S95,0,0.0000
U861,S96,0,0.0000
U861,S98,0,0.0128
U862,S02,0,0.0128
U862,S06,0,0.0356
U862,S07,0,0.0356
U862,S08,0,0.0003
U862,S102,0,0.0000
U862,S103,0,0.0000
U862,S104,0,0.0128
U862,S106,0,0.0035
U862,S109,0,0.0128
U862,S111,0,0.0000
U862,S112,0,0.0003
U862,S114,0,0.0000
U862,S115,0,0.0000
U862,S116,0,0.0128
U862,S119,0,0.0065
U862,S120,0,0.0065
U862,S121,0,0.0065
U862,S125,0,0.0003
U862,S128,0,0.0035
U862,S137,0,0.0000
U862,S138,0,0.0003
U862,S14,0,0.0003
U862,S142,0,0.0000
U862,S144,0,0.0000
U862,S145,0,0.0000
U862,S147,0,0.0000
U862,S148,0,0.0000
U862,S15,0,0.0065
U862,S150,0,0.0000
U862,S155,0,0.0003
U862,S158,0,0.0000
U862,S159,0,0.0003
U862,S161,0,0.0000
U862,S162,0,0.0003
U862,S163,0,0.0000
U862,S169,0,0.0035
U862,S17,0,0.0035
U862,S170,0,0.0000
U862,S172,0,0.0035
U862,S177,0,0.0000
U862,S182,0,0.0000
U862,S183,0,0.0128
U862,S185,0,0.0000
U862,S189,0,0.0000
U862,S190,0,0.0000
U862,S192,0,0.0000
U862,S20,0,0.1196
U862,S200,0,0.0003
U862,S21,0,0.0003
U862,S213,0,0.0003
U862,S214,0,0.0003
U862,S215,0,0.0003
U862,S216,0,0.0003
U862,S217,0,0.0000
U862,S22,0,0.0035
U862,S221,0,0.0000
U862,S234,0,0.0000
U862,S244,0,0.0000
U862,S246,0,0.0003
U862,S25,0,0.0035
U862,S252,0,0.0003
U862,S260,0,0.0035
U862,S27,0,0.1538
U862,S273,0,0.0000
U862,S279,0,0.0000
U862,S282,0,0.0000
U862,S286,0,0.0000
U862,S291,0,0.0003
U862,S294,0,0.0266
U862,S297,0,0.0003
U862,S299,0,0.0003
U862,S30,0,0.0003
U862,S300,0,0.0065
U862,S306,0,0.0035
U862,S309,0,0.0000
U862,S313,0,0.0035
U862,S314,0,0.0000
U862,S318,0,0.0128
U862,S321,0,0.0000
U862,S325,0,0.0000
U862,S327,0,0.0000
U862,S33,0,0.0128
U862,S330,0,0.0000
U862,S333,0,0.0000
U862,S334,0,0.0000
U862,S335,0,0.0000
U862,S343,0,0.0003
U862,S345,0,0.1538
U862,S346,0,0.0003
U862,S349,0,0.0000
U862,S350,0,0.0000
U862,S355,0,0.0000
U862,S358,0,0.0035
U862,S359,0,0.0065
U862,S360,0,0.0356
U862,S363,0,0.0003
U862,S368,0,0.0000
U862,S375,0,0.0003
U862,S38,0,0.0003
U862,S380,0,0.0035
U862,S387,0,0.0003
U862,S388,0,0.0000
U862,S389,0,0.0000
U862,S39,0,0.0000
U862,S397,0,0.1196
U862,S398,0,0.0356
U862,S404,0,0.0000
U862,S408,0,0.0000
U862,S410,0,0.0003
U862,S411,0,0.0035
U862,S418,0,0.0000
U862,S42,0,0.0000
U862,S420,0,0.0003
U862,S422,0,0.0000
U862,S428,0,0.0000
U862,S430,0,0.0000
U862,S431,0,0.0000
U862,S437,0,0.0000
U862,S44,0,0.0003
U862,S443,0,0.0003
U862,S444,0,0.0035
U862,S445,0,0.0003
U862,S446,0,0.0003
U862,S447,0,0.0065
U862,S449,0,0.0003
U862,S456,0,0.0000
U862,S462,0,0.0035
U862,S463,0,0.0000
U862,S464,0,0.0000
U862,S466,0,0.0000
U862,S475,0,0.0000
U862,S476,0,0.0000
U862,S477,0,0.0000
U862,S478,0,0.0000
U862,S479,0,0.0000
U862,S48,0,0.1800
U862,S483,0,0.0000
U862,S497,0,0.0035
U862,S498,0,0.0000
U862,S499,0,0.0000
U862,S500,0,0.0000
U862,S501,0,0.0035
U862,S502,0,0.0000
U862,S503,0,0.0000
U862,S62,0,0.0356
U862,S64,0,0.0003
U862,S65,0,0.0035
U862,S66,0,0.0003
U862,S69,0,0.0128
U862,S71,0,0.0003
U862,S73,0,0.0065
U862,S75,0,0.0000
U862,S80,0,0.0003
U862,S86,0,0.0003
U862,S87,0,0.0488
U862,S88,0,0.0035
U862,S90,0,0.0035
U862,S95,0,0.0035
U862,S96,0,0.0002
U862,S98,0,0.0035
U987,S02,0,0.0065
U987,S07,0,0.0266
U987,S102,0,0.0003
U987,S103,0,0.0000
U987,S104,0,0.0003
U987,S106,0,0.0065
U987,S109,0,0.0128
U987,S111,0,0.0000
U987,S114,0,0.0000
U987,S115,0,0.0000
U987,S116,0,0.0035
U987,S119,0,0.0003
U987,S120,0,0.0128
U987,S121,0,0.0035
U987,S125,0,0.0000
U987,S128,0,0.0003
U987,S137,0,0.0000
U987,S138,0,0.0065
U987,S14,0,0.0000
U987,S142,0,0.0000
U987,S144,0,0.0000
U987,S145,0,0.0000
U987,S147,0,0.0000
U987,S148,0,0.0000
U987,S15,0,0.0000
U987,S150,0,0.0000
U987,S155,0,0.0003
U987,S158,0,0.0000
U987,S159,0,0.0000
U987,S161,0,0.0000
U987,S162,0,0.0000
U987,S163,0,0.0000
U987,S169,0,0.0003
U987,S17,0,0.0065
U987,S170,0,0.0000
U987,S172,0,0.0000
U987,S177,0,0.0000
U987,S182,0,0.0003
U987,S183,0,0.0000
U987,S185,0,0.0000
U987,S189,0,0.0000
U987,S190,0,0.0003
U987,S192,0,0.0000
U987,S20,0,0.0266
U987,S200,0,0.0003
U987,S21,0,0.0266
U987,S213,0,0.0000
U987,S214,0,0.0003
U987,S215,0,0.0092
U987,S216,0,0.0000
U987,S217,0,0.0000
U987,S22,0,0.0003
U987,S221,0,0.0000
U987,S234,0,0.0000
U987,S244,0,0.0000
U987,S246,0,0.0000
U987,S25,0,0.0003
U987,S252,0,0.0003
U987,S260,0,0.0003
U987,S27,0,0.0128
U987,S273,0,0.0000
U987,S279,0,0.0000
U987,S282,0,0.0003
U987,S286,0,0.0000
U987,S291,0,0.0003
U987,S294,0,0.0128
U987,S297,0,0.0003
U987,S299,0,0.0065
U987,S30,0,0.0000
U987,S300,0,0.0035
U987,S306,0,0.0035
U987,S309,0,0.0000
U987,S313,0,0.0266
U987,S314,0,0.0000
U987,S318,0,0.0003
U987,S321,0,0.0003
U987,S325,0,0.0000
U987,S327,0,0.0000
U987,S33,0,0.0065
U987,S330,0,0.0000
U987,S333,0,0.0000
U987,S334,0,0.0000
U987,S335,0,0.0000
U987,S343,0,0.0000
U987,S345,0,0.0266
U987,S346,0,0.0000
U987,S349,0,0.0000
U987,S350,0,0.0000
U987,S355,0,0.0000
U987,S358,0,0.0065
U987,S359,0,0.0035
U987,S360,0,0.0003
U987,S363,0,0.0000
U987,S368,0,0.0000
U987,S375,0,0.0000
U987,S38,0,0.0003
U987,S380,0,0.0003
U987,S387,0,0.0003
U987,S388,0,0.0000
U987,S389,0,0.0000
U987,S39,0,0.0000
U987,S397,0,0.1196
U987,S398,0,0.1538
U987,S404,0,0.0003
U987,S408,0,0.0000
U987,S410,0,0.0000
U987,S411,0,0.0003
U987,S418,0,0.0000
U987,S42,0,0.0000
U987,S420,0,0.0003
U987,S422,0,0.0000
U987,S428,0,0.0000
U987,S430,0,0.0000
U987,S431,0,0.0000
U987,S437,0,0.0000
U987,S44,0,0.0128
U987,S443,0,0.0003
U987,S444,0,0.0000
U987,S445,0,0.0003
U987,S446,0,0.0000
U987,S447,0,0.0003
U987,S449,0,0.0065
U987,S456,0,0.0000
U987,S462,0,0.0035
U987,S463,0,0.0000
U987,S464,0,0.0000
U987,S466,0,0.0000
U987,S475,0,0.0000
U987,S476,0,0.0000
U987,S477,0,0.0000
U987,S478,0,0.0000
U987,S479,0,0.0000
U987,S48,0,0.0356
U987,S483,0,0.0000
U987,S497,0,0.0000
U987,S498,0,0.0000
U987,S499,0,0.0000
U987,S500,0,0.0000
U987,S501,0,0.0065
U987,S502,0,0.0000
U987,S503,0,0.0000
U987,S62,0,0.0266
U987,S64,0,0.0035
U987,S65,0,0.0128
U987,S66,0,0.0003
U987,S69,0,0.0000
U987,S71,0,0.0035
U987,S73,0,0.0000
U987,S75,0,0.0003
U987,S80,0,0.0035
U987,S86,0,0.0000
U987,S87,0,0.0266
U987,S88,0,0.0003
U987,S90,0,0.0035
U987,S95,0,0.0035
U987,S96,0,0.0000
U987,S98,0,0.0035
U869,S02,0,0.0356
U869,S08,0,0.0128
U869,S102,0,0.0003
U869,S103,0,0.0000
U869,S104,0,0.0356
U869,S106,0,0.0035
U869,S109,0,0.0266
U869,S111,0,0.0003
U869,S112,0,0.0128
U869,S114,0,0.0003
U869,S115,0,0.0003
U869,S116,0,0.0356
U869,S119,0,0.0035
U869,S120,0,0.0003
U869,S121,0,0.0003
U869,S125,0,0.0065
U869,S128,0,0.0035
U869,S137,0,0.0000
U869,S138,0,0.0003
U869,S14,0,0.0003
U869,S142,0,0.0003
U869,S144,0,0.0003
U869,S145,0,0.0003
U869,S147,0,0.0000
U869,S148,0,0.0003
U869,S15,0,0.0035
U869,S150,0,0.0000
U869,S155,0,0.0000
U869,S158,0,0.0003
U869,S159,0,0.0065
U869,S161,0,0.0000
