node	type
RPS10P7	gene
C1orf56	gene
PNLIPRP2	gene
PREX1	gene
GSTA3	gene
SOWAHB	gene
CTNS	gene
BCL2L2-PABPN1	gene
GLT8D1	gene
HCRTR1	gene
SNORA65	gene
ANKRD22	gene
NOMO2	gene
TTC12	gene
ZNF367	gene
BRINP1	gene
ZNF215	gene
REC8	gene
ABHD1	gene
CABP7	gene
FAM200A	gene
PHTF1	gene
PITPNM3	gene
GYG1	gene
TRAV4	gene
TRPM2	gene
TMEM232	gene
IFNA6	gene
BPIFB3	gene
CLCA2	gene
DSCR4	gene
FAM167B	gene
ACSBG2	gene
DOCK4	gene
SRR	gene
OVCH1	gene
LINC00346	gene
TM9SF2	gene
OR14I1	gene
RLBP1	gene
PCDHGB7	gene
RGL4	gene
RFXANK	gene
RHOV	gene
PCDHA13	gene
SPINK4	gene
USP42	gene
DNAJB14	gene
SNORA81	gene
DUOXA2	gene
SLC24A1	gene
TOMM5	gene
ACOT1	gene
LRFN5	gene
NATD1	gene
PLIN4	gene
CPEB3	gene
DCPS	gene
PLEKHS1	gene
NEU3	gene
OVOL1	gene
TMEM156	gene
MPZ	gene
STEAP4	gene
HCST	gene
MAGEE2	gene
ATG9B	gene
MTM1	gene
DDX59	gene
ANKRD42	gene
CLDN3	gene
MFSD13A	gene
FAM169A	gene
H2BFWT	gene
PRSS56	gene
HMGN5	gene
OXCT2	gene
UCN3	gene
FAM72A	gene
MSRB1	gene
RPS16P5	gene
FAM160A1	gene
THEMIS2	gene
SNORA18	gene
CHST7	gene
CYP3A5	gene
SNORA33	gene
TM2D1	gene
AGAP10P	gene
ARSF	gene
ZNF571	gene
MAGEB5	gene
PCDHA1	gene
XKR8	gene
GRXCR1	gene
FIZ1	gene
RTP4	gene
NT5C1A	gene
OLMALINC	gene
PEMT	gene
UNC5C	gene
GDA	gene
AHRR	gene
MXRA7	gene
SNRPGP15	gene
PDZD2	gene
TCEAL6	gene
MT1E	gene
MYO9A	gene
NLRC3	gene
ARHGEF26	gene
STOML1	gene
ZNF683	gene
SLC9A8	gene
ODF3L2	gene
TRBV5-1	gene
PHF6	gene
DHRS4L1	gene
AAMDC	gene
TNFAIP8L2	gene
KIAA0895	gene
PLEKHA8	gene
ASIC3	gene
GBP3	gene
DNAH2	gene
GBP6	gene
RNF17	gene
SOHLH2	gene
NPC1L1	gene
PNPLA3	gene
LOC727751	gene
PAFAH2	gene
TDH	gene
TM6SF2	gene
DPY19L2P4	gene
IQCD	gene
SIGLEC14	gene
XKR3	gene
ANKRD53	gene
SDK1	gene
TTC26	gene
GLB1L3	gene
OPHN1	gene
RASEF	gene
GLI4	gene
CRYM-AS1	gene
PHYHD1	gene
CEP295NL	gene
PIGC	gene
SNORD60	gene
LOC283731	gene
FAM122A	gene
SSTR3	gene
GUCY2C	gene
GON7	gene
LFNG	gene
DLL3	gene
RBM46	gene
CRB1	gene
ZFP69	gene
CGB5	gene
EHF	gene
CHIT1	gene
SPON2	gene
SLC25A43	gene
SPDYE6	gene
LMBR1L	gene
JHY	gene
STARD8	gene
FAAH	gene
LRCH1	gene
MEG3	gene
ARIH2OS	gene
CHI3L2	gene
FAM133B	gene
PHACTR2	gene
ILRUN	gene
STK32A	gene
PDE10A	gene
ADH4	gene
OLR1	gene
VWA3A	gene
SNORA16A	gene
ABHD12B	gene
MRGPRX3	gene
C10orf25	gene
GCNA	gene
MSMB	gene
LRRC63	gene
ZCWPW2	gene
TRIM39-RPP21	gene
SPATA32	gene
LRRC3B	gene
TMEM123	gene
MACROD2	gene
HABP2	gene
LMOD3	gene
FOXO6	gene
GFOD2	gene
FAM104A	gene
GOT1L1	gene
LOC100129083	gene
SIAE	gene
CDH9	gene
IGKV2-30	gene
ZSWIM9	gene
TP53TG3F	gene
IGHV4-31	gene
ZNF503-AS2	gene
ZC3H12B	gene
OPN1LW	gene
ACP6	gene
RBMY2BP	gene
LLPH	gene
PIK3IP1	gene
C6orf58	gene
OPRL1	gene
FBXO36	gene
PLAAT5	gene
ALS2CL	gene
TMEM69	gene
OLFML2B	gene
C2orf27A	gene
MAGEF1	gene
TAS2R13	gene
GBA2	gene
C6orf62	gene
FAM110D	gene
CD52	gene
ZNF252P-AS1	gene
ALDH8A1	gene
DIRC3-AS1	gene
TYRP1	gene
SMCO2	gene
MDM1	gene
NAV3	gene
LGI1	gene
LRRTM3	gene
PXMP4	gene
ABHD10	gene
GAS5	gene
FOXS1	gene
HMX2	gene
CEMP1	gene
NALCN	gene
XIRP1	gene
HEBP1	gene
CFI	gene
MC5R	gene
PPEF2	gene
AGAP4	gene
FBXO10	gene
FGF7P6	gene
GNLY	gene
SWAP70	gene
B3GALT5-AS1	gene
ANGPTL3	gene
MIR132	gene
CALR3	gene
SLC43A1	gene
MC2R	gene
METTL1	gene
ALDOC	gene
ENGASE	gene
DEFB128	gene
GOLGA8A	gene
OAZ2	gene
SYTL3	gene
GABRR2	gene
BTD	gene
ALPL	gene
RIIAD1	gene
PLAAT1	gene
FZD6	gene
NACAD	gene
AQP12B	gene
JPT2	gene
TOMM20L	gene
CD200R1L	gene
ZHX3	gene
CATSPERZ	gene
LINC00652	gene
DKFZP434H168	gene
TUSC1	gene
C9orf47	gene
APOBEC3F	gene
CCNQP1	gene
BPIFB2	gene
SNORA62	gene
FAM153CP	gene
WASH8P	gene
CNTNAP5	gene
PADI6	gene
EIF2D	gene
GSX2	gene
CARS1	gene
ABHD16B	gene
ERVV-1	gene
FAM110C	gene
LOC283922	gene
KDSR	gene
RBP7	gene
C11orf86	gene
RUNDC1	gene
AEBP1	gene
ZNF43	gene
FAM3B	gene
DENND1C	gene
ORAI3	gene
RNF113B	gene
TIMD4	gene
PPIAL4C	gene
CD34	gene
SSX6P	gene
PIGO	gene
H19	gene
RGS12	gene
MYO16	gene
CAMK2N2	gene
PGLYRP2	gene
RALGPS1	gene
CRISP2	gene
ZNF93	gene
SLC1A2	gene
CCDC105	gene
LOC653653	gene
GNAT1	gene
EMILIN2	gene
ADAL	gene
PDE1C	gene
IL26	gene
MARVELD3	gene
PNPLA4	gene
MIR199B	gene
TCP11X2	gene
GAGE12I	gene
SDHD	gene
SNORD77	gene
FMOD	gene
PCED1B	gene
ZNF662	gene
HSP90AA2P	gene
HSD11B2	gene
NDUFB2	gene
IPMK	gene
DAP	gene
FOXE1	gene
FAM47A	gene
ELMOD2	gene
CFAP77	gene
RNF180	gene
2-Mar	gene
SPATA31A7	gene
CPD	gene
GOLGA8K	gene
OOSP2	gene
ATP1A3	gene
CHRNB3	gene
SPRR2D	gene
CCDC82	gene
DNAH5	gene
ZNF267	gene
NFXL1	gene
RGS5	gene
LAG3	gene
OTUD7A	gene
PSKH1	gene
ITLN2	gene
PDPN	gene
POU3F4	gene
MMP15	gene
HS1BP3	gene
GLG1	gene
ANGPTL8	gene
KIAA0040	gene
CAMKMT	gene
IGLC2	gene
SCUBE3	gene
GRTP1	gene
CCK	gene
MFSD1	gene
EEF1A1P5	gene
GLIPR2	gene
RASD2	gene
MIR20A	gene
DEPDC4	gene
HES6	gene
LINC00235	gene
C9orf116	gene
SLC18B1	gene
CYP4F3	gene
MEDAG	gene
GABRA2	gene
C9orf64	gene
TBC1D3G	gene
MTRNR2L10	gene
ART1	gene
SLC4A4	gene
SH3BGRL2	gene
CYP7A1	gene
TMEM181	gene
LINC00852	gene
CYYR1	gene
FAM217A	gene
PCOTH	gene
APOBEC3A	gene
KIAA0825	gene
YY2	gene
ABCG5	gene
CYP4B1	gene
CEL	gene
CSRNP3	gene
ADCY8	gene
CPLANE2	gene
PARP15	gene
TRMU	gene
ZSCAN5B	gene
TDRD10	gene
TREM2	gene
LINC01588	gene
NXPH4	gene
USP38	gene
DSCR8	gene
GVQW2	gene
RP1L1	gene
GJA10	gene
PKD1L1	gene
LCN8	gene
SNORD124	gene
PIF1	gene
TCF24	gene
CYP26C1	gene
ADAMTS17	gene
LRRC23	gene
DISP1	gene
SNORD4A	gene
CHRNB1	gene
OR2W1	gene
FNDC5	gene
MS4A2	gene
ELOVL6	gene
TIGAR	gene
ANKRD34C	gene
C2CD4A	gene
GPR155	gene
RIMKLB	gene
PAGE5	gene
EVX1	gene
EPOP	gene
TMEM47	gene
MROH2B	gene
CGREF1	gene
HEG1	gene
ZNF836	gene
AASS	gene
FCRL5	gene
TMC1	gene
C12orf77	gene
VPREB3	gene
PPP1R3F	gene
COPZ1	gene
KLK14	gene
MGAM2	gene
STXBP5L	gene
CHST9	gene
LSM12	gene
HBE1	gene
RAPGEFL1	gene
ZNF589	gene
ZP2	gene
IYD	gene
ADAMTS18	gene
C17orf77	gene
GGNBP1	gene
TEX48	gene
CYP2D6	gene
KLHDC1	gene
ZNF740	gene
KIAA0895L	gene
CMA1	gene
GPR173	gene
CCDC71	gene
TSACC	gene
LRRC70	gene
C12orf29	gene
SCRT1	gene
GPR135	gene
IMPA1	gene
PCDH9	gene
HSP90B3P	gene
SAMD13	gene
DNAJC27	gene
ARMH3	gene
HEXA-AS1	gene
LINC00265-3P	gene
PIWIL3	gene
LOC150776	gene
SNORA4	gene
MBTPS2	gene
SLC38A4	gene
RHBG	gene
ADSS2	gene
SLC44A4	gene
SLCO4C1	gene
GHRHR	gene
C17orf97	gene
OGFRL1	gene
BTN3A1	gene
ADCY10	gene
TMTC2	gene
IL1RAPL1	gene
PHOSPHO1	gene
QRICH2	gene
OR3A1	gene
ZFYVE1	gene
DEFB108B	gene
ABHD14B	gene
TESPA1	gene
IZUMO2	gene
HYLS1	gene
ZNF627	gene
METTL14	gene
TRGV9	gene
ZNF385A	gene
WASH3P	gene
TRGV7	gene
ADGRF4	gene
NAA16	gene
LINC00240	gene
PITPNM2	gene
LRRC69	gene
STPG3	gene
MOCS2	gene
GPAT4	gene
HSD17B8	gene
BAIAP2L2	gene
ANXA8	gene
ELMOD3	gene
LRRC31	gene
MMP24OS	gene
C12orf65	gene
PET117	gene
ZDHHC8	gene
NCAN	gene
ANGPTL2	gene
NPHS2	gene
FAHD2A	gene
H2BC8	gene
DDTL	gene
AMTN	gene
ADIRF	gene
SP7	gene
CFAP44	gene
CLPS	gene
QTRT2	gene
LY6H	gene
ADH1C	gene
XPNPEP3	gene
PCSK7	gene
RAD51AP1	gene
LINC02085	gene
R3HCC1	gene
BEST1	gene
MSH4	gene
PDE1A	gene
PHKA1	gene
COX19	gene
TAGAP	gene
ZNF254	gene
TSTD1	gene
OARD1	gene
ALKAL2	gene
ACO2	gene
IFITM2	gene
FAM71F2	gene
H2AB2	gene
UCN2	gene
RHEBL1	gene
SPANXN4	gene
GPER1	gene
APCDD1	gene
KANSL3	gene
POFUT1	gene
APOL4	gene
PLCH1	gene
CCZ1	gene
LRP3	gene
LOC100128076	gene
MOB3B	gene
USP44	gene
MS4A14	gene
GGT6	gene
C15orf61	gene
SSTR4	gene
ZNF99	gene
IL27	gene
GTF2H2C	gene
LOC107987235	gene
HDC	gene
GALNT3	gene
ZNF773	gene
F13B	gene
SNORA6	gene
MRPS36	gene
CRLF2	gene
SLAMF6	gene
PLA2G7	gene
ZDHHC23	gene
CABS1	gene
AGAP11	gene
GEMIN8P4	gene
ARRDC4	gene
UPB1	gene
SAMD10	gene
NAT8L	gene
PRELID3A	gene
GSTM2	gene
SLC17A5	gene
SLFN12	gene
ARHGEF18	gene
ZNF419	gene
ITGA11	gene
FAM163A	gene
PLPP5	gene
CLDN15	gene
GK3P	gene
C8orf37	gene
NSUN3	gene
DUX1	gene
EIF2S3	gene
FLJ30679	gene
ZNF75A	gene
MOGAT3	gene
RAMP1	gene
PYDC1	gene
CR1L	gene
MS4A15	gene
TRAV20	gene
ABCA9	gene
ZNF738	gene
ABRA	gene
MAGEB16	gene
MBD3L3	gene
EDAR	gene
NAPEPLD	gene
LRAT	gene
CCDC170	gene
SPDYE2B	gene
FAM72B	gene
COL4A4	gene
ZKSCAN5	gene
GPN2	gene
BCAS1	gene
GDAP1L1	gene
TAGLN3	gene
TM4SF5	gene
REXO2	gene
TENM1	gene
PRSS12	gene
FRRS1L	gene
ZNF513	gene
ATP8B3	gene
NKX2-2	gene
MYCT1	gene
C20orf144	gene
GPR180	gene
TTC21A	gene
TCFL5	gene
RAB3C	gene
LST1	gene
CACTIN-AS1	gene
MOSPD1	gene
UNC13C	gene
FAM135B	gene
ADAMTS13	gene
SLITRK4	gene
CHCHD2P9	gene
GFRA3	gene
ARTN	gene
PPM1M	gene
XIAPP3	gene
TREML2	gene
NXNL2	gene
CCDC17	gene
TRAV24	gene
ZNF541	gene
CACNA1I	gene
CLDN16	gene
IGLC7	gene
SEMA6D	gene
STARD9	gene
FER1L4	gene
SLC25A21	gene
NXPE2	gene
BRS3	gene
C5orf64	gene
WIPF3	gene
EPB41L4A-AS1	gene
WDR17	gene
SNHG15	gene
SDHAP3	gene
ALPK3	gene
CCL23	gene
UGT2A3	gene
ZNF518B	gene
LINC01257	gene
OR1D2	gene
ELMOD1	gene
PGM2L1	gene
AXDND1	gene
IBSP	gene
BRSK2	gene
WDR86-AS1	gene
DPYS	gene
SMIM20	gene
AUH	gene
RASGRP2	gene
SCGB1C1	gene
FGF17	gene
CBLN3	gene
STOX2	gene
MIR23B	gene
GALNTL5	gene
PCCB	gene
OR6B1	gene
KLRC3	gene
PATL2	gene
UBALD1	gene
RPS4Y2	gene
HEATR4	gene
SNORD22	gene
CCDC30	gene
TMEM198	gene
MYCBPAP	gene
SPHKAP	gene
PLB1	gene
CCDC134	gene
MFSD10	gene
SNORA51	gene
ZNF793	gene
TNNC2	gene
SAT2	gene
KCNV1	gene
RPUSD1	gene
ATP8A2	gene
ANKRD18A	gene
PRB4	gene
SLC25A18	gene
SLC11A1	gene
TRB	gene
IFNW1	gene
CLEC1B	gene
TTLL2	gene
B3GAT2	gene
FAM47B	gene
HSP90AB2P	gene
RTN4RL2	gene
HIGD1B	gene
NSUN6	gene
ZDHHC2	gene
SLC5A1	gene
LHX5	gene
FAM117A	gene
CDHR3	gene
TBC1D3F	gene
ARID3C	gene
SNORD50B	gene
INKA1	gene
ALPK2	gene
SPANXD	gene
HORMAD1	gene
HLA-DQB2	gene
ODF2L	gene
PABPC1L2B	gene
NPTXR	gene
GNA14	gene
SCRT2	gene
OR7D2	gene
C15orf48	gene
CTXN1	gene
TMEM125	gene
SLC35A3	gene
TRIM60	gene
SAMD12	gene
ARMCX5	gene
DENND10P1	gene
NPW	gene
FAM120C	gene
GUSB	gene
S100A12	gene
ZNF157	gene
LEFTY2	gene
FAM163B	gene
GCOM1	gene
PDXDC2P-NPIPB14P	gene
SMIM15	gene
B3GNTL1	gene
NTNG1	gene
MAMLD1	gene
CPT1B	gene
CASC2	gene
C1orf21	gene
SRGAP2C	gene
SNORD116-14	gene
TMA7	gene
TMSB4XP6	gene
LOC554206	gene
LINC00305	gene
FTHL17	gene
ZNF594	gene
NKAIN4	gene
PLAAT2	gene
CARF	gene
SLC26A10	gene
ZNF778	gene
PEX2	gene
GIPR	gene
SPATA6	gene
TCEA3	gene
SNED1	gene
ADRB3	gene
COL5A2	gene
COL13A1	gene
RDM1	gene
TMEM132D	gene
CPAMD8	gene
SHISAL2A	gene
PLPPR4	gene
PCDHGB2	gene
ZNF333	gene
ATAT1	gene
TCTE3	gene
PSORS1C1	gene
DUOX2	gene
DDX60L	gene
SIGLEC11	gene
ALG14	gene
CCDC34	gene
CSHL1	gene
ATAD3C	gene
EXOC3L1	gene
ZNF862	gene
CAPS2	gene
COX6A2	gene
KIAA1549L	gene
DCAF4L1	gene
IGH	gene
DNAJC16	gene
SMYD4	gene
ATOH8	gene
TESMIN	gene
TASP1	gene
TRPM4	gene
SLC30A10	gene
PTPN20	gene
RPL22L1	gene
MICAL2	gene
CALCB	gene
AK9	gene
FGF20	gene
FAM71D	gene
LOC729603	gene
ATXN7L3B	gene
KCNMB3	gene
MFGE8	gene
CLEC2B	gene
CCDC168	gene
UBTFL6	gene
TMTC1	gene
RGN	gene
CCDC62	gene
HRH2	gene
SIX6	gene
SSR2	gene
NMRK1	gene
PPCS	gene
ELOVL3	gene
NFKBIZ	gene
ADGRG4	gene
NPFFR1	gene
RARRES2	gene
CNTN3	gene
DCDC1	gene
CLRN3	gene
PP7080	gene
KIRREL3-AS3	gene
VCPKMT	gene
FCN2	gene
LOC100996750	gene
PSMB11	gene
SLC35B3	gene
PEG3-AS1	gene
JTB	gene
TCL6	gene
SSX9P	gene
GLTP	gene
ABHD8	gene
KIR3DP1	gene
SULT1B1	gene
DOP1B	gene
SRPX	gene
STEAP1	gene
RTL4	gene
AMZ2P1	gene
STARD3NL	gene
ALDH1L2	gene
CDH24	gene
CHST4	gene
ZNF296	gene
GRP	gene
SLC24A5	gene
IGKV2D-29	gene
NPTX2	gene
CTAGE8	gene
SMCO3	gene
EIF4E3	gene
PWWP3B	gene
WFIKKN2	gene
DEPP1	gene
RBMY1E	gene
LINC00312	gene
SNX29P1	gene
FAM153A	gene
CLCN4	gene
ZNF736	gene
FUT9	gene
ADAM28	gene
ITIH3	gene
GAREM2	gene
ADAM5	gene
ZNF205-AS1	gene
PLEKHA8P1	gene
PCNX1	gene
LY6G6F-LY6G6D	gene
LCORL	gene
TRY2P	gene
CRB2	gene
MMP19	gene
IRX1	gene
SNORA25	gene
ITIH1	gene
GAGE5	gene
MEIOC	gene
RAB38	gene
OTOA	gene
CLEC6A	gene
CLEC4D	gene
MIR23A	gene
GALNT14	gene
C2orf50	gene
TNFRSF11B	gene
ANO1	gene
SLFN5	gene
KCNJ9	gene
KCNK12	gene
PANX3	gene
MOGAT1	gene
ADHFE1	gene
ONECUT3	gene
PDYN	gene
TRIL	gene
MSRB2	gene
GLA	gene
ATP4B	gene
SPATA48	gene
RBM44	gene
P2RY11	gene
DOCK11	gene
MAGEB3	gene
ALKBH1	gene
FAM160B2	gene
MLXIP	gene
DDHD1	gene
SLC22A3	gene
ACAP3	gene
SLC7A7	gene
TCF15	gene
SULF1	gene
HNRNPCL3	gene
LYPD6B	gene
FLJ42393	gene
ACSM1	gene
NT5C3B	gene
SMOC2	gene
MTMR14	gene
LRP5L	gene
PRLH	gene
BMS1P4-AGAP5	gene
FICD	gene
NKX1-2	gene
C11orf52	gene
SDS	gene
KCTD19	gene
ERVK3-1	gene
MTMR8	gene
NOXRED1	gene
CABYR	gene
REG1A	gene
SNORD81	gene
RAPSN	gene
SCN10A	gene
EPCAM	gene
ABRACL	gene
KHDC3L	gene
FBXL7	gene
PROSER1	gene
IGFL1	gene
UCP1	gene
LINC00111	gene
KRT8P12	gene
RNF145	gene
EEF1DP3	gene
SYCP1	gene
LOC100133315	gene
MUC3A	gene
PCAP	gene
CNTN5	gene
KCNK13	gene
ATOH7	gene
CRISP3	gene
GCKR	gene
R3HCC1L	gene
KCTD16	gene
CNGA1	gene
SPIN3	gene
RS1	gene
GALR2	gene
ZNF846	gene
OR7C1	gene
CNTN6	gene
CHKB	gene
AATBC	gene
ZNF577	gene
VTCN1	gene
CPA2	gene
SLC16A5	gene
SNORD116-12	gene
LINC00269	gene
GH2	gene
TTC13	gene
ALL1	gene
MATN1	gene
ATP8B1	gene
CRTAM	gene
FAM157B	gene
INSM2	gene
ZDHHC19	gene
FFAR1	gene
FAM74A1	gene
HEPACAM	gene
CBWD5	gene
C12orf40	gene
GPR63	gene
TIMP4	gene
GSX1	gene
LINC00313	gene
ZNF770	gene
NEMP2	gene
PLCH2	gene
ZNRD1ASP	gene
MUC17	gene
ANKRD37	gene
SMLR1	gene
STPG4	gene
C1orf194	gene
LOC220729	gene
MT1B	gene
PCDHGB5	gene
SNORD2	gene
AASDH	gene
ACYP2	gene
GOLGA2P10	gene
POC1B-GALNT4	gene
SLC25A37	gene
CDRT15L2	gene
MFSD2A	gene
KCTD9P2	gene
AOAH	gene
TCHHL1	gene
GPR22	gene
AKR1E2	gene
GPR62	gene
PIGL	gene
LCT	gene
FAM229B	gene
C9orf153	gene
SCARNA13	gene
ADAMTS8	gene
SIGLEC16	gene
TIPARP	gene
PLEKHD1	gene
SLC7A6	gene
TMEM121B	gene
FAM174C	gene
IGHV1-2	gene
MAGEA9	gene
C16orf46	gene
SPIDR	gene
ZNF708	gene
ZNF808	gene
ZNF600	gene
SERHL2	gene
PRR29	gene
PCNAP1	gene
ADGRG7	gene
DMRT1	gene
ATP2C2	gene
LDLRAD3	gene
ZNF616	gene
IL31	gene
PRSS30P	gene
FTCD	gene
RNF182	gene
KISS1	gene
LIPA	gene
FGL2	gene
FHAD1	gene
FGD2	gene
LINC02693	gene
ZNF772	gene
NBR2	gene
FBXL13	gene
CBLN2	gene
SCARNA9	gene
FSTL5	gene
SOAT2	gene
ADAM23	gene
PARPBP	gene
MT1P3	gene
FSTL4	gene
CHST3	gene
RMDN1	gene
VN1R4	gene
TJP3	gene
GAL3ST4	gene
GIMAP6	gene
ANKRD34A	gene
MESP2	gene
TRAM2	gene
CDH4	gene
H1-8	gene
SPATA16	gene
DSEL	gene
MTBP	gene
SNORA68	gene
RASA2	gene
MSLNL	gene
COL24A1	gene
NPIPA1	gene
HES3	gene
SNORD79	gene
NBPF14	gene
PLA2G4E	gene
SLC2A10	gene
SLC16A8	gene
UGT2B11	gene
SLC9A9	gene
TRMT10A	gene
CPXM1	gene
PGBD2	gene
ZNF391	gene
SNORD35B	gene
C6orf223	gene
SHLD2	gene
GDF7	gene
ANP32D	gene
MTMR11	gene
LAIR2	gene
RPL4P5	gene
LOC100289511	gene
PIN1P1	gene
LINC00473	gene
CC2D2B	gene
SNORD45C	gene
ZNF623	gene
MIR125B2	gene
RASGRP4	gene
GPR143	gene
VEPH1	gene
TMEM253	gene
GPR17	gene
FCN3	gene
PBDC1	gene
PWWP2B	gene
HHLA3	gene
TMEM175	gene
RNF133	gene
PEAR1	gene
DNAJC22	gene
EPGN	gene
MIR199A1	gene
PSG6	gene
AJM1	gene
SLC12A8	gene
CTBP1-DT	gene
TAT	gene
KIR2DL4	gene
SPACA3	gene
TNFSF15	gene
SIX3	gene
LZTS3	gene
FAR1	gene
EPB41L4A	gene
SST	gene
SMPDL3A	gene
SAA4	gene
ZFAT-AS1	gene
BCLAF3	gene
KLRB1	gene
NANOGNB	gene
TMEM44	gene
CCDC157	gene
ASTN2	gene
CADM2	gene
DNAH8	gene
FAM90A26	gene
CASQ1	gene
HTR3B	gene
COX6A1	gene
SAMD9L	gene
OLFML2A	gene
DEFB115	gene
ZNF134	gene
ZNF432	gene
LRRC47	gene
MOB3A	gene
MORC1	gene
ARHGEF38	gene
TINCR	gene
TRPV1	gene
C4orf47	gene
DDX53	gene
GPR84	gene
SMTNL1	gene
ENTPD8	gene
ZNRF2P1	gene
COL9A3	gene
GIPC3	gene
PKD1L3	gene
MIR191	gene
CES2	gene
H2BC20P	gene
NBPF10	gene
CCDC142	gene
NIPA2	gene
SERPINB10	gene
HOTAIR	gene
LBH	gene
ERVK-6	gene
ALDH9A1	gene
MIR148A	gene
FBXL22	gene
FAM98B	gene
SPAM1	gene
ATP13A4	gene
COL27A1	gene
ZNF658	gene
C10orf95	gene
STEAP1B	gene
GAGE6	gene
RNF39	gene
ACSM3	gene
ZNF658B	gene
KRTAP5-8	gene
LYPD5	gene
SLC25A33	gene
CDKN3	gene
HTR7	gene
NBPF15	gene
KCNJ16	gene
ZNF823	gene
SAYSD1	gene
DPY19L2P1	gene
SALL4	gene
MIR93	gene
KRT23	gene
ZNF551	gene
HCG26	gene
OR4F21	gene
MIR30E	gene
UBL4B	gene
LINC00589	gene
DGKE	gene
PRSS8	gene
ENDOU	gene
SLC2A11	gene
ILDR1	gene
ZNF37BP	gene
SERPINB11	gene
AFG1L	gene
TRIM6-TRIM34	gene
OR2H1	gene
TEN1-CDK3	gene
MIR146B	gene
GPR171	gene
SLC8B1	gene
TUBB7P	gene
SLC3A1	gene
SHISA7	gene
ZDHHC20	gene
OR8U8	gene
NMRK2	gene
GPR6	gene
RNF175	gene
EBF4	gene
AMN1	gene
RHCE	gene
MB	gene
KCNK15	gene
HEPH	gene
LINC02363	gene
GABRQ	gene
STON1	gene
ECSCR	gene
LVRN	gene
PPP1R3A	gene
PRSS46P	gene
CYP46A1	gene
FAM3A	gene
SEC16B	gene
DHRS11	gene
CHCHD7	gene
CREG1	gene
NOXO1	gene
METTL22	gene
PHEX	gene
ELOA3B	gene
GREM2	gene
METTL4	gene
MIR1302-9	gene
TSBP1	gene
NIBAN1	gene
BTLA	gene
NEAT1	gene
TMEM87B	gene
GOLGA6L5P	gene
CTHRC1	gene
SCG5	gene
HPSE2	gene
PRSS48	gene
RLN3	gene
C9orf62	gene
SAXO2	gene
CWH43	gene
MIR149	gene
ZKSCAN7	gene
PCDHB10	gene
SLC23A3	gene
IQCC	gene
F8A1	gene
ERICH4	gene
KIR2DS3	gene
HTR5A	gene
MS4A6A	gene
ABCA12	gene
ST6GALNAC2	gene
CYP27B1	gene
ALDH1L1	gene
ITGBL1	gene
ZIC3	gene
SNORA10	gene
SNORD116-10	gene
AGPAT4-IT1	gene
GMPR	gene
SNN	gene
PCDHA8	gene
DGKK	gene
TTLL11	gene
IGHD	gene
ZNF625	gene
ZFP14	gene
ADPRHL2	gene
MAN1C1	gene
TPPP3	gene
SLC1A7	gene
SNORD86	gene
S100A5	gene
GAGE4	gene
LILRA3	gene
P2RY14	gene
ODF3L1	gene
SHISA9	gene
MYRF-AS1	gene
ALG11	gene
MIR363	gene
PLA2G3	gene
TAS2R60	gene
FCP1	gene
PDR	gene
TAS2R8	gene
SNORA20	gene
FAM50A	gene
FRG2C	gene
ZFAND4	gene
CYP2C19	gene
URAD	gene
AFG3L1P	gene
CYP3A7	gene
ZIK1	gene
SLC15A5	gene
SVOP	gene
WASH6P	gene
KYAT3	gene
ZSCAN10	gene
SLC4A9	gene
MAP3K15	gene
DLL4	gene
TMEM82	gene
SPAG17	gene
FCRLA	gene
MOV10L1	gene
KDM5D	gene
PAQR7	gene
LOC107986084	gene
ZNF385D	gene
DEFB136	gene
SLFN11	gene
ECT2L	gene
INHBC	gene
TMEM127	gene
BICDL1	gene
FAM3D	gene
FRG2	gene
DIPK2A	gene
SEBOX	gene
ALG1	gene
SYNGR4	gene
TMEM51-AS1	gene
SVOPL	gene
SNORD49B	gene
HS3ST3A1	gene
GLIPR1	gene
ABCA13	gene
PANK1	gene
FXYD2	gene
FOXF1	gene
LLCFC1	gene
MAP6D1	gene
TMPRSS11F	gene
PKHD1	gene
CUZD1	gene
PROKR2	gene
NAA30	gene
GPR20	gene
IFFO2	gene
NEXN-AS1	gene
MIR126	gene
STAG3L4	gene
PGM5	gene
PAPOLB	gene
SNORD6	gene
FAM86JP	gene
C11orf71	gene
HINT2	gene
ZIC5	gene
PCDHB2	gene
NTN1	gene
ALG6	gene
ADAM11	gene
CNGB1	gene
FAM149B1	gene
MYL10	gene
XK	gene
PRELID3B	gene
GUCA1C	gene
MDH1B	gene
TIGD2	gene
NKX6-1	gene
ACBD6	gene
DCHS1	gene
VNN3	gene
FAM227A	gene
LUZP2	gene
KCNJ18	gene
KATNAL2	gene
MYO1A	gene
CENPBD1P1	gene
PCDHGA10	gene
NOVA1	gene
SRD5A2	gene
C12orf74	gene
GHSR	gene
TMEM155	gene
RHPN1-AS1	gene
OR51M1	gene
MCUR1	gene
SLC22A14	gene
LPO	gene
ZNF767P	gene
ST20	gene
TMEM102	gene
LINC01465	gene
RGS22	gene
MMP24	gene
ATP1B2	gene
SHROOM1	gene
MIR4435-2HG	gene
ADH1A	gene
ABCC8	gene
OR8B2	gene
CERS3	gene
SLC27A1	gene
PRSS42P	gene
CACNA2D3	gene
FAM98C	gene
FREM1	gene
LINC00663	gene
ZBTB7C	gene
HES2	gene
TSGA13	gene
C4orf33	gene
NLGN4Y	gene
USP17L9P	gene
UMAD1	gene
